User,Tweets,Link to Tweet,Date/Time
@PressSec,"The Trump effect: “The U.S. economy is running at its full potential for the first time in a decade” -WSJ
https://t.co/ee5N0zOU7W",http://twitter.com/PressSec/status/936200671229108225,"November 30, 2017 at 06:50AM"
@PressSec,Unconscionable Democrats continue to obstruct President’s plan to secure the border   https://t.co/Fu1Q3FqtjF,http://twitter.com/PressSec/status/936449389127708674,"November 30, 2017 at 11:18PM"
@PressSec,"RT @FLOTUS: “Today, on #WorldAIDSDay, we honor those who have lost their lives to AIDS, we celebrate the remarkable progress we have made in combatting this disease, and we reaffirm our ongoing commitment to end AIDS as a public health threat.” Potus https://t.co/tvF53d3ixA",http://twitter.com/PressSec/status/936815099678834690,"December 01, 2017 at 11:31PM"
@PressSec,Senate passes tax reform bringing us one step closer to providing historic tax cuts to families &amp; businesses and unleashing a new era of American prosperity under @POTUS's leadership https://t.co/DX3hK4ADr4,http://twitter.com/PressSec/status/936922873406676992,"December 02, 2017 at 06:39AM"
@PressSec,President talks year one accomplishments at WH Christmas party last night before Senate passes historic tax cuts https://t.co/OghQ9FI56d,http://twitter.com/PressSec/status/936958282014625793,"December 02, 2017 at 09:00AM"
@PressSec,Passing Tax Cuts and Jobs Act presents a once-in-a-lifetime opportunity to reclaim America’s great destiny https://t.co/mt4INvq27b,http://twitter.com/PressSec/status/936960698885820416,"December 02, 2017 at 09:10AM"
@PressSec,"Bill Clinton got one thing right: “it’s the economy stupid.” The story of the year is the booming Trump economy, which will soar to new heights if we seize this moment to cut taxes &amp; create better jobs, higher wages, and greater prosperity for all.",http://twitter.com/PressSec/status/936974150958239745,"December 02, 2017 at 10:03AM"
@PressSec,The Trump effect-&gt; https://t.co/dD1aO1w0US,http://twitter.com/PressSec/status/937449740345790465,"December 03, 2017 at 05:33PM"
@PressSec,Thank you @SecretaryZinke for the work you do for our great national parks! @NatlParkService team is the best! https://t.co/dqan6mWLUg,http://twitter.com/PressSec/status/937482362056830977,"December 03, 2017 at 07:43PM"
@PressSec,"Remember when the market was going to ""collapse"" after the President's victory? It's now up over 30% since the election, and the ""U.S. economy is running at its full potential for the first time in a decade"" according to the @WSJ",http://twitter.com/PressSec/status/937484336743505920,"December 03, 2017 at 07:50PM"
@PressSec,"RT @NatResources: THANK YOU @realDonaldTrump &amp; @SecretaryZinke for putting the PEOPLE ahead of POLITICS! Another promise kept! 🇺🇸

#BearsEars #GrandStaircase #MAGA https://t.co/a0XmMUeQYj",http://twitter.com/PressSec/status/937821650120331264,"December 04, 2017 at 06:11PM"
@PressSec,https://t.co/eGIq5cFbeK,http://twitter.com/PressSec/status/938259818510462977,"December 05, 2017 at 11:12PM"
@PressSec,Speech excerpts as prepared for delivery by @POTUS: https://t.co/cCw7IxHpNX,http://twitter.com/PressSec/status/938469585573023745,"December 06, 2017 at 01:05PM"
@PressSec,"RT @realDonaldTrump: Join me live from the @WhiteHouse via #Periscope
https://t.co/wLXKoISSTG",http://twitter.com/PressSec/status/938469921373159425,"December 06, 2017 at 01:07PM"
@PressSec,"""I have determined that it is time to officially recognize Jerusalem as the Capital of Israel."" @POTUS",http://twitter.com/PressSec/status/938471609018540032,"December 06, 2017 at 01:14PM"
@PressSec,RT @GovMikeHuckabee: Proud of @realDonaldTrump for embassy move to Jerusalem Capitol of Jewish people since time of King David and never Capitol for any other nation.  EVER. @POTUS shows courage and clarity.,http://twitter.com/PressSec/status/938473385159544832,"December 06, 2017 at 01:21PM"
@PressSec,"RT @repdavidkustoff: After 8 years of the Obama Administration’s failure to support our closest ally, this sends a powerful message to the world – the U.S. will stand shoulder to shoulder with #Israel, our friend and the stronghold of democracy in the Middle East. https://t.co/KRnvT9zgKk",http://twitter.com/PressSec/status/938497265358000129,"December 06, 2017 at 02:55PM"
@PressSec,RT @StephGrisham45: Happening now: @FLOTUS helping pack donation boxes for families still in need. Thank you to @CoastalBendFB for your efforts after #HurricaneHarvey! https://t.co/z2M4J5pQfy,http://twitter.com/PressSec/status/938514726123909125,"December 06, 2017 at 04:05PM"
@PressSec,RT @StephGrisham45: .@FLOTUS &amp;@SecondLady have arrived to @CoastalBendFB to thank volunteers &amp; help box donations for families who still need help after #HurricaneHarvey.,http://twitter.com/PressSec/status/938514739570896896,"December 06, 2017 at 04:05PM"
@PressSec,"RT @ChuckGrassley: Jerusalem Embassy Act of ‘95 (Senate vote 93-5 &amp; I voted for it) states embassy should be in Jerusalem by 5/31/99. For 18 yrs, Rep + Dem presidents waived. Congrats Pres Trump for making this move. Amen!!!",http://twitter.com/PressSec/status/938744028438433792,"December 07, 2017 at 07:16AM"
@PressSec,RT @ChuckGrassley: Since 1995 it's been US policy for Jerusalem to be Capital bc congress law Clinton Bush Obama no guts to implement Trump keeps promise,http://twitter.com/PressSec/status/938744104153993216,"December 07, 2017 at 07:16AM"
@PressSec,RT @PacificCommand: The interment of Pearl Harbor #veterans &amp; crew members Harry Hohstadt &amp; Clark Simmons at their final resting place at the USS Utah Sunset Memorial. #PearlHarbor76 #HonorThem https://t.co/zBX2deckRV,http://twitter.com/PressSec/status/938744449643024384,"December 07, 2017 at 07:18AM"
@PressSec,"RT @DeptofDefense: On this date, 76 years ago, #Japan surprised the world with a sneak attack on #PearlHarbor. We remember the heroes of that day. #HonorThem #PearlHarbor76 https://t.co/V3UC7MXwRe",http://twitter.com/PressSec/status/938746006560301056,"December 07, 2017 at 07:24AM"
@PressSec,UPDATE: The U.S. looks forward to participating in the Winter Olympics in South Korea. The protection of Americans is our top priority and we are engaged with the South Koreans and other partner nations to secure the venues.,http://twitter.com/PressSec/status/938849891652161536,"December 07, 2017 at 02:17PM"
@PressSec,Such an honor to meet these American Heros @WhiteHouse today. #PearlHarborRememberanceDay https://t.co/IvC9JGs9lQ,http://twitter.com/PressSec/status/938868967711657984,"December 07, 2017 at 03:32PM"
@PressSec,"RT @realDonaldTrump: Today, the U.S. flag flies at half-staff at the @WhiteHouse, in honor of National Pearl Harbor Remembrance Day. https://t.co/LkXsBx2JF8 https://t.co/ogmpydr5LK",http://twitter.com/PressSec/status/938927264632377345,"December 07, 2017 at 07:24PM"
@PressSec,"RT @FLOTUS: I was so grateful at the opportunity to spend time with the children and their families yesterday, and want to thank the medical staff @Childrenshealth for their lifesaving work. https://t.co/dkQvUM3RMl",http://twitter.com/PressSec/status/939165207066275845,"December 08, 2017 at 11:10AM"
@PressSec,"RT @NStrom45: An amazing story about an incredible woman. Jelena arrived in the US with $500 in her pocket, put herself through @UCBerkeley, and passed the bar while caring for her infant daughter. A stellar @POTUS choice to lead the @FDICgov. https://t.co/9OOTKLp4On",http://twitter.com/PressSec/status/939165313966452740,"December 08, 2017 at 11:10AM"
@PressSec,.@POTUS just signed H.J. Res 123 - the short term CR that provides FY18 appropriations to fund the fed govt thru Friday Dec. 22.,http://twitter.com/PressSec/status/939173738150494213,"December 08, 2017 at 11:44AM"
@PressSec,"America is winning again
https://t.co/Mnfhs5jjyo",http://twitter.com/PressSec/status/939281735845666816,"December 08, 2017 at 06:53PM"
@PressSec,.@CNN this is definitely not @RajShah45 but it is #FakeNews https://t.co/tS9QBndBw0,http://twitter.com/PressSec/status/939319402931122176,"December 08, 2017 at 09:22PM"
@PressSec,"The Trump miracle? American manufacturing added 40,000 new jobs in November, the most in over 15 years. Since the election, the stock market is up over 30% &amp; the economy has created over 2 million new jobs, providing real hope for a change to so many this year at Christmas.",http://twitter.com/PressSec/status/939468934696357894,"December 09, 2017 at 07:17AM"
@PressSec,"RT @realDonaldTrump: It was my great honor to celebrate the opening of two extraordinary museums-the Mississippi State History Museum &amp; the Mississippi Civil Rights Museum. We pay solemn tribute to our heroes of the past &amp; dedicate ourselves to building a future of freedom, equality, justice &amp; peace. https://t.co/5AkgVpV8aa",http://twitter.com/PressSec/status/939572506477891584,"December 09, 2017 at 02:08PM"
@PressSec,"RT @FoxNews: TONIGHT on @WattersWorld, @JesseBWatters talks to @PressSec - Tune in at 8p ET on Fox News Channel! https://t.co/d5TBr1wg5U",http://twitter.com/PressSec/status/939574135713402880,"December 09, 2017 at 02:15PM"
@PressSec,"RT @FoxNews: .@POTUS on why he ran for president: ""I saw what was happening to our country, and it wasn't good. I took this job on behalf of the forgotten men and women of our country. But guess what...they are forgotten no more."" https://t.co/23mOEFXJ7a https://t.co/bV5mIuwJTl",http://twitter.com/PressSec/status/939592805646782464,"December 09, 2017 at 03:29PM"
@PressSec,"""Donald Trump's relentless focus on tax cuts, deregulation and draining the swamp is great for job growth... with minorities, women, men and even those with low incomes, showing the best gains"" https://t.co/DpvWtKlCY6",http://twitter.com/PressSec/status/939825744653570053,"December 10, 2017 at 06:54AM"
@PressSec,"Since the election ""the jobless rate for African Americans dropped from 8% to 7.3%, while for Hispanics it fell from 5.7% to 4.7%...and with Trump's big tax cuts on the way, job growth isn't likely to end soon -more good news for all Americans."" -Investor's Business Daily",http://twitter.com/PressSec/status/939836123836272640,"December 10, 2017 at 07:36AM"
@PressSec,Can't make it up: Obama now wants credit for the booming Trump economy. At least we can all agree the economy is better under President Trump.,http://twitter.com/PressSec/status/939897264637652992,"December 10, 2017 at 11:39AM"
@PressSec,"I'm old enough to remember when President Trump's election was going to ""crash the market."" One year later: market up over 30%, two million new jobs &amp; 1,000 new manufacturing jobs created every day just last month...and now Obama wants credit for the booming Trump economy.",http://twitter.com/PressSec/status/939944406706204677,"December 10, 2017 at 02:46PM"
@PressSec,"Happy birthday to U.S. Senator @JohnBoozman, a mentor, friend, &amp; one of the nicest people I know. Arkansas is lucky to have you.",http://twitter.com/PressSec/status/940036968599109632,"December 10, 2017 at 08:54PM"
@PressSec,.@POTUS has been briefed on the explosion in New York City,http://twitter.com/PressSec/status/940207791100358656,"December 11, 2017 at 08:13AM"
@PressSec,"RT @NASA: Today, @POTUS signed a directive calling for the United States to lead a human return to the Moon, followed by missions to Mars and beyond. Details: https://t.co/6WzHFJJQFp https://t.co/6vLCPgEIrt",http://twitter.com/PressSec/status/940405790187442177,"December 11, 2017 at 09:19PM"
@PressSec,Thanks to Gary Cohn for representing the Administration at the lighting of the National Menorah in @PresParkNPS on the first night of #Hanukkah! Wishing everyone celebrating a Happy Hanukkah. https://t.co/HpeYEPvPBg,http://twitter.com/PressSec/status/940745791215489024,"December 12, 2017 at 07:50PM"
@PressSec,"RT @sendavidperdue: With this tax plan, America is back in business globally. Like @POTUS said today, ""America is coming back bigger and better and stronger than ever before.""",http://twitter.com/PressSec/status/941106571265953792,"December 13, 2017 at 07:44PM"
@PressSec,"RT @RepSmucker: Bryant Glick and his family live in Lancaster County. They were at the @WhiteHouse today where Bryant shared with the nation what #taxreform means for him, his wife Ashley, and their two children (with a third on the way)! https://t.co/9xAGMSOymD",http://twitter.com/PressSec/status/941106635136696320,"December 13, 2017 at 07:44PM"
@PressSec,RT @repdavidkustoff: We are closer than ever to passing historic #taxreform that will lead to economic growth and bigger paychecks for hard-working Tennesseans. Grateful for President @realDonaldTrump’s leadership in this effort. https://t.co/ciS7rdjoCo,http://twitter.com/PressSec/status/941106682691833856,"December 13, 2017 at 07:44PM"
@PressSec,"RT @JimInhofe: Simply put, tax reform will create jobs and let families in Oklahoma keep more of their hard earned money. 

I appreciate @POTUS working closely with the House and Senate as we are days away from delivering historic tax cuts. https://t.co/m0hLMM9H6l",http://twitter.com/PressSec/status/941106745803460608,"December 13, 2017 at 07:45PM"
@PressSec,It’s pie time! With or without bourbon @AprilDRyan? #piegate https://t.co/2xw58FDFg6,http://twitter.com/PressSec/status/941116548240068608,"December 13, 2017 at 08:24PM"
@PressSec,Thanks to @VP Chief of Staff @Nick_Ayers for supplying the pecans from his family farm in Georgia #piegate https://t.co/Lx7LpMwF4V,http://twitter.com/PressSec/status/941132980499644416,"December 13, 2017 at 09:29PM"
@PressSec,Ingredients all mixed up and pies in the oven! @AprilDRyan let me know if you need further documentation #piegate https://t.co/OVYLg1gBgO,http://twitter.com/PressSec/status/941148517128687616,"December 13, 2017 at 10:31PM"
@PressSec,Excited to share these at tomorrow’s press potluck. Merry Christmas to the WH press corps! https://t.co/PKqfHk3nXJ,http://twitter.com/PressSec/status/941152923551174656,"December 13, 2017 at 10:48PM"
@PressSec,"RT @FoxNews: .@POTUS: ""For every one new regulation, we have eliminated 22."" https://t.co/qDn4VvBEZD",http://twitter.com/PressSec/status/941392244422135808,"December 14, 2017 at 02:39PM"
@PressSec,"RT @JacobWood45: Today we are announcing, @realDonaldTrump blew the his promise of two-for-one regulatory goal out of the water: 22:1 ratio! 

#cuttheredtape https://t.co/FxPESGH74R",http://twitter.com/PressSec/status/941392299057086464,"December 14, 2017 at 02:39PM"
@PressSec,"RT @FoxNews: .@POTUS: ""For the first time in decades, we achieved regulatory savings. Hasn't happened in many decades. We blew our target out of the water."" https://t.co/Zm49f9qfzu",http://twitter.com/PressSec/status/941392426350120960,"December 14, 2017 at 02:40PM"
@PressSec,"RT @FredLucasWH: At White House Christmas basement party, @PressSec and @AprilDRyan declare festive end to #piegate. https://t.co/rkDCqUo4n6",http://twitter.com/PressSec/status/941420084676972545,"December 14, 2017 at 04:30PM"
@PressSec,https://t.co/cU27YsaMQJ,http://twitter.com/PressSec/status/941503590434254849,"December 14, 2017 at 10:02PM"
@PressSec,"Momentum for historic tax cuts. Once-in-a-lifetime opp to create jobs, higher wages, &amp; greater prosperity for all https://t.co/U9dAQPYxCb",http://twitter.com/PressSec/status/941813187476721664,"December 15, 2017 at 06:32PM"
@PressSec,.@POTUS historic tax cuts + doubling of the child tax credit will do infinitely more to empower working moms than liberals' personal attacks on women they disagree with ever will.,http://twitter.com/PressSec/status/941854482261999617,"December 15, 2017 at 09:16PM"
@PressSec,"Praying for @SenJohnMcCain, @MeghanMcCain and the rest of his family. Keep up the fight. America is with you.",http://twitter.com/PressSec/status/941898923052011521,"December 16, 2017 at 12:12AM"
@PressSec,"Trump administration ""Year One has been nothing short of excellent from an economic standpoint"" -@MariaBartiromo  
https://t.co/AjVma9F84N",http://twitter.com/PressSec/status/942055050259632130,"December 16, 2017 at 10:33AM"
@PressSec,"Which is the more underreported story of @POTUS Year One?
-Defeat of ISIS 
-Booming Trump economy",http://twitter.com/PressSec/status/942405714248683521,"December 17, 2017 at 09:46AM"
@PressSec,Amazing how much safer &amp; more prosperous America is after only one year of President @realDonaldTrump https://t.co/Wb8Wky46RS,http://twitter.com/PressSec/status/942409130555342848,"December 17, 2017 at 10:00AM"
@PressSec,President Trump and GOP leaders in House &amp; Senate closing in on Republicans' greatest legislative achievement in decades-&gt; https://t.co/fnQtEbyKMk,http://twitter.com/PressSec/status/942410969245995009,"December 17, 2017 at 10:07AM"
@PressSec,Can confirm @POTUS and President Putin spoke today. Readout from the WH coming shortly. https://t.co/EzRhqM52d8,http://twitter.com/PressSec/status/942439157330268165,"December 17, 2017 at 11:59AM"
@PressSec,Readout of President Trump's call with President Putin-&gt; https://t.co/tIM6sBrUb4,http://twitter.com/PressSec/status/942490398676738050,"December 17, 2017 at 03:23PM"
@PressSec,Contrast President Trump's success against ISIS vs. President Obama's appeasement of terrorists https://t.co/TLklHDbPJi,http://twitter.com/PressSec/status/942590057239769088,"December 17, 2017 at 09:59PM"
@PressSec,"RT @realDonaldTrump: My thoughts and prayers are with everyone involved in the train accident in DuPont, Washington. Thank you to all of our wonderful First Responders who are on the scene. We are currently monitoring here at the White House.",http://twitter.com/PressSec/status/942835213088055297,"December 18, 2017 at 02:13PM"
@PressSec,RT @StateDept: .@POTUS: Let me begin by expressing our deepest sympathies and most heartfelt prayers for the victims of the train derailment in Washington State. We are closely monitoring the situation and coordinating with local authorities. https://t.co/kDeE05y8JO,http://twitter.com/PressSec/status/942835528197660679,"December 18, 2017 at 02:14PM"
@PressSec,"RT @markknoller: .@POTUS hails US military for dealing ISIS ""one devastating blow after another"" in Syria and Iraq. ""We have a great military,"" he declares. https://t.co/0TXS4xcZQ5",http://twitter.com/PressSec/status/942838380735422464,"December 18, 2017 at 02:26PM"
@PressSec,"RT @NBCPolitics: President Trump: ""Our campaign of maximum pressure on the North Korean regime has resulted in the toughest ever sanctions. We have united our allies in an unprecedented effort  to isolate North Korea. However, there is much more work to do..."" https://t.co/98WUHd63E5",http://twitter.com/PressSec/status/942838993447800833,"December 18, 2017 at 02:28PM"
@PressSec,RT @WHNSC: https://t.co/G4qfvnL5ws,http://twitter.com/PressSec/status/942839145235468288,"December 18, 2017 at 02:29PM"
@PressSec,RT @WHNSC: https://t.co/ZD6aC0cNHR,http://twitter.com/PressSec/status/942839523721011200,"December 18, 2017 at 02:30PM"
@PressSec,RT @WHNSC: https://t.co/wsCNczWWMl,http://twitter.com/PressSec/status/942839570223288320,"December 18, 2017 at 02:30PM"
@PressSec,RT @WHNSC: https://t.co/slYXUcI43U,http://twitter.com/PressSec/status/942839626573778944,"December 18, 2017 at 02:30PM"
@PressSec,RT @WHNSC: https://t.co/bsM7PviPQh,http://twitter.com/PressSec/status/942839642776358913,"December 18, 2017 at 02:31PM"
@PressSec,"RT @StateDept: .@POTUS: Over the past 11 months, everywhere I traveled, it was my highest privilege and greatest honor to represent the American people. Throughout our history, the American people have always been the true source of American greatness. https://t.co/hDIMrHovc9",http://twitter.com/PressSec/status/942839805095956480,"December 18, 2017 at 02:31PM"
@PressSec,"The @realDonaldTrump 
effect-&gt; https://t.co/x5sRx1bVCh",http://twitter.com/PressSec/status/942870008576839681,"December 18, 2017 at 04:31PM"
@PressSec,"RT @realDonaldTrump: With the strategy that I announced today, we are declaring that AMERICA is in the game and AMERICA is DETERMINED to WIN!

OUR FOUR PILLARS OF NATIONAL SECURITY STRATEGY: https://t.co/B3POaMVID8",http://twitter.com/PressSec/status/942912652363403264,"December 18, 2017 at 07:21PM"
@PressSec,"Amazing what happens when you put a businessman instead of a liberal politician in the White House-&gt;
 https://t.co/9aMhu3F0b3",http://twitter.com/PressSec/status/942917780793413632,"December 18, 2017 at 07:41PM"
@PressSec,"A typical family of four earning $73,000 per year will get a $2,059 tax cut next year under our plan. It's very simple to @POTUS: that $2,059 belongs to an American family who worked hard to earn it -   not Washington politicians or bureaucrats.",http://twitter.com/PressSec/status/942935168075161601,"December 18, 2017 at 08:50PM"
@PressSec,"A typical family of four earning $45,000 per year will get a tax cut of $1,379 next year under our plan. Democrats will vote against it anyway because they care more about big government than working families",http://twitter.com/PressSec/status/942950650954113025,"December 18, 2017 at 09:52PM"
@PressSec,"RT @sahilkapur: If this bill passes, Trump-GOP will have:

•Repealed the ACA individual mandate
•Cut taxes by $1.5 trillion
•Opened up ANWR to oil drilling
•Put Neil Gorsuch on the Supreme Court
•Confirmed a dozen appellate judges
•Killed a lot of regulations

This is not a trivial agenda.",http://twitter.com/PressSec/status/942964960686198784,"December 18, 2017 at 10:49PM"
@PressSec,"RT @hughhewitt: Forgot to mention defeated ISIS in Syria/Iraq, signed #NDAA, 14 Congressional Review Act laws (could be put under regs) w/drew from Paris, https://t.co/TXBkPU9qLX",http://twitter.com/PressSec/status/942966053059088386,"December 18, 2017 at 10:53PM"
@PressSec,"RT @hughhewitt: hit Syria with cruise missiles, assembled amazing national security team in Mattis Pompeo McMaster Kelly Coates, regained Dunford/Rogers and",http://twitter.com/PressSec/status/942966078195585024,"December 18, 2017 at 10:53PM"
@PressSec,"RT @ByronYork: Assume tax reform passes. So: Taxes, Obamacare mandate, judges, regulations, ISIS, economy. Amid various firestorms, Trump has had year of solid policy accomplishments. What now? https://t.co/3cwH9PhK1F",http://twitter.com/PressSec/status/942966928024522753,"December 18, 2017 at 10:56PM"
@PressSec,"RT @RichLowry: Yep, we’re beyond “but Gorsuch”

https://t.co/5V8dyNgXOb",http://twitter.com/PressSec/status/942967418753835009,"December 18, 2017 at 10:58PM"
@PressSec,"For the first time in a decade most Americans now rate the economy as ""good"" or ""excellent"" under President Trump https://t.co/2ZUuYw4pbX",http://twitter.com/PressSec/status/942969864469270528,"December 18, 2017 at 11:08PM"
@PressSec,"RT @realDonaldTrump: Congratulations to Paul Ryan, Kevin McCarthy, Kevin Brady, Steve Scalise, Cathy McMorris Rodgers and all great House Republicans who voted in favor of cutting your taxes!",http://twitter.com/PressSec/status/943223222677463041,"December 19, 2017 at 03:55PM"
@PressSec,"Dear @tedlieu - I don’t serve in Congress, but I can read. If you had read the story, not an incorrect tweet, you would see that what I said was Dems should be begging to help Americans keep more of their money. You should spend less time tweeting, more time doing your job. https://t.co/jI3W2a0xaQ",http://twitter.com/PressSec/status/943224870149742592,"December 19, 2017 at 04:01PM"
@PressSec,Under @POTUS our economy is booming and the ISIS caliphate is in ruins. Tonight we stand on the brink of repealing the ObamaCare individual mandate and passing the biggest tax cut in American history. Never again listen to the critics who say we can't make America great again,http://twitter.com/PressSec/status/943297170463215616,"December 19, 2017 at 08:49PM"
@PressSec,"When an American family earning $45,000/year gets a $1,379 tax cut next year under our plan, every Democrat who votes against it should have to answer one simple question: does that $1,379/year belong to that American family or the federal government?",http://twitter.com/PressSec/status/943317434244706305,"December 19, 2017 at 10:09PM"
@PressSec,"The President set a record this year  for lifetime appointments of federal judges in year one of his admin, brilliant conservatives all-&gt; https://t.co/U5GAgnSmj2",http://twitter.com/PressSec/status/943325088115580930,"December 19, 2017 at 10:40PM"
@PressSec,Nothing will do more to bring American jobs back for American workers than the Tax Cuts and Jobs Act. Let's get it done &amp; make America great again,http://twitter.com/PressSec/status/943333280853655552,"December 19, 2017 at 11:12PM"
@PressSec,"RT @FoxNews: .@PressSec during a briefing Tuesday: ""We've restored old alliances, forged new ones, begun rebuilding our military, and made it clear to the world that there is no greater ally, no more fearsome adversary, than the United States of America."" https://t.co/nvgsbc7hN1",http://twitter.com/PressSec/status/943335590325637120,"December 19, 2017 at 11:21PM"
@PressSec,"""One thing is for sure. China, Russia and Mexico don’t want the Trump tax cuts to pass"" 
https://t.co/TPtA4b4brK",http://twitter.com/PressSec/status/943338678042222593,"December 19, 2017 at 11:34PM"
@PressSec,🌲🌲Tax Cuts for Christmas🌲🌲 https://t.co/LzaJUYM7os,http://twitter.com/PressSec/status/943434203068354562,"December 20, 2017 at 05:53AM"
@PressSec,"Democrats wasted the year tearing the President down while the President built America back up: 
-Booming economy
-Millions of new jobs
-ISIS caliphate in ruins
-Record number of judicial appointments 
-ObamaCare individual mandate repealed
-Historic tax cuts
America great again",http://twitter.com/PressSec/status/943441648628797440,"December 20, 2017 at 06:23AM"
@PressSec,"RT @realDonaldTrump: We are delivering HISTORIC TAX RELIEF for the American people!
#TaxCutsandJobsAct https://t.co/lLgATrCh5o",http://twitter.com/PressSec/status/943544778381291526,"December 20, 2017 at 01:13PM"
@PressSec,Wonderful Christmas present! #taxcuts4christmas  https://t.co/wReCd5sPjJ,http://twitter.com/PressSec/status/943572278809387008,"December 20, 2017 at 03:02PM"
@PressSec,.@POTUS speaks @WhiteHouse after historic Tax Cut and Jobs Act passes allowing Americans to keep more of their money. #taxcuts4Christmas https://t.co/CVuuiOBT28,http://twitter.com/PressSec/status/943574359427436545,"December 20, 2017 at 03:10PM"
@PressSec,"@SpeakerRyan: This could not have happened without ""exquisite presidential leadership."" #taxcuts4Christmas",http://twitter.com/PressSec/status/943575415645450245,"December 20, 2017 at 03:14PM"
@PressSec,"@SenateMajLdr: ""This has been a year of extraordinary accomplishment for the Trump administration.""",http://twitter.com/PressSec/status/943575812896325632,"December 20, 2017 at 03:16PM"
@PressSec,"RT @FoxNews: .@SenateMajLdr to @POTUS: ""You've ended the overregulation of the American economy."" https://t.co/Th9tUDBMkx",http://twitter.com/PressSec/status/943575916910927873,"December 20, 2017 at 03:16PM"
@PressSec,"""This is not about Washington, not about left, not about right, it's about single parent moms looking to be hopeful in 2018. This delivers for the single mom."" @SenatorTimScott #taxcuts4Christmas",http://twitter.com/PressSec/status/943577519680380928,"December 20, 2017 at 03:23PM"
@PressSec,"""Mr. President this is what energy dominance is all about"" @lisamurkowski says on passage of #ANWR",http://twitter.com/PressSec/status/943578843218108422,"December 20, 2017 at 03:28PM"
@PressSec,"RT @FoxNews: .@SenatorTimScott: ""This tax reform plan delivers for the average single mother a 70% tax cut."" #TaxReform https://t.co/tkYGGkohS4 https://t.co/3zkeQcMc2B",http://twitter.com/PressSec/status/943578948964937729,"December 20, 2017 at 03:28PM"
@PressSec,Tax cut and Jobs Act already delivering! https://t.co/Xu4MJUsKau,http://twitter.com/PressSec/status/943603811788181504,"December 20, 2017 at 05:07PM"
@PressSec,The good news keeps coming! https://t.co/Qd0jXHsjQY,http://twitter.com/PressSec/status/943604002591256576,"December 20, 2017 at 05:08PM"
@PressSec,RT @realDonaldTrump: WE ARE MAKING AMERICA GREAT AGAIN! https://t.co/HY353gXV0R,http://twitter.com/PressSec/status/943605777310388224,"December 20, 2017 at 05:15PM"
@PressSec,It's a good news day for the American worker! https://t.co/cKwHuA39jE,http://twitter.com/PressSec/status/943606202314952705,"December 20, 2017 at 05:17PM"
@PressSec,"Great again: Pay raises &amp; bonuses for many this Christmas thanks to @POTUS tax cut-&gt;
https://t.co/l3tVS2iJ9n",http://twitter.com/PressSec/status/943820596164603904,"December 21, 2017 at 07:29AM"
@PressSec,Even the media is getting a pay raise for Christmas because of the @realDonaldTrump tax cuts https://t.co/2xckVekF2E,http://twitter.com/PressSec/status/943836719425753088,"December 21, 2017 at 08:33AM"
@PressSec,"RT @FoxNews: .@IvankaTrump: ""The average American family can't come up with $400 in the event of an emergency, and my father is committed to changing that."" https://t.co/a3ju367HM6",http://twitter.com/PressSec/status/943839675332153344,"December 21, 2017 at 08:44AM"
@PressSec,"RT @FoxNews: .@IvankaTrump: ""I'm really looking forward to doing a lot of traveling in April when people realize the effect that this has... The vast majority will be [doing their taxes] on a single postcard."" https://t.co/D2bB7WgPIL",http://twitter.com/PressSec/status/943839749802024960,"December 21, 2017 at 08:45AM"
@PressSec,"RT @FoxNews: .@IvankaTrump: ""@POTUS was very clear that he really wanted to ensure that this bill accomplished two goals: Of enabling American businesses to grow and be competitive and... to target relief for middle-income families."" https://t.co/GSMbd7nAMC",http://twitter.com/PressSec/status/943839997316288517,"December 21, 2017 at 08:46AM"
@PressSec,RT @charliespiering: Sarah Sanders on those Christmas bonuses from Comcast/NBC https://t.co/nonjasyYMG,http://twitter.com/PressSec/status/943883507293618178,"December 21, 2017 at 11:38AM"
@PressSec,One of the most powerful moments of my life watching @POTUS give the Purple Heart to this American Hero. Amazed by the strength and resilience of the men and women in our Armed Forces. https://t.co/AtoaboF4DE,http://twitter.com/PressSec/status/943960590082560003,"December 21, 2017 at 04:45PM"
@PressSec,"RT @Scavino45: Today, @POTUS @realDonaldTrump presented the Purple Heart to an American Hero, at the Walter Reed National Military Medical Center. https://t.co/xvSg35Xs70",http://twitter.com/PressSec/status/943967543710142465,"December 21, 2017 at 05:12PM"
@PressSec,"“President Trump’s first year in office will be seen as a remarkable success” -@NewtGingrich
https://t.co/oYMctgjEQd",http://twitter.com/PressSec/status/944006432978034688,"December 21, 2017 at 07:47PM"
@PressSec,"RT @hughhewitt: Year One List: 81 major Trump achievements, 11 Obama legacy items repealed https://t.co/iYtau0OGOi",http://twitter.com/PressSec/status/944008553752399877,"December 21, 2017 at 07:55PM"
@PressSec,RT @FoxNews: 'A Year of Substantial Accomplishment': @SenateMajLdr on Year 1 of the @realDonaldTrump Presidency https://t.co/iJgnjVVZL1,http://twitter.com/PressSec/status/944008964873875456,"December 21, 2017 at 07:57PM"
@PressSec,If Trump tax cuts result in @msnbc giving out bonuses to their employees...just imagine how much rest of America will benefit https://t.co/LnfZauoUe3,http://twitter.com/PressSec/status/944016281124163587,"December 21, 2017 at 08:26PM"
@PressSec,RT @JasonMillerinDC: Haley played hardball with the UN — and it worked https://t.co/zLOSwj5EJE via @nypost,http://twitter.com/PressSec/status/944080608254464001,"December 22, 2017 at 12:42AM"
